통신판매번호,신고기관명,상호,사업자등록번호,법인여부,대표자명,전화번호,전자우편,신고일자,사업장소재지,사업장소재지(도로명),업소상태,신고기관 대표연락처,판매방식,취급품목,인터넷도메인,호스트서버소재지
2022-서울성북-1339,서울특별시 성북구,사단법인 한국씨알엠디지털마케팅협회,606-82-05925,법인,김형수,'02-6959-5770,kcdma.office@kcdma.or.kr,20180529,서울특별시 성북구 삼선동2가 389 연구관 927호  ,서울특별시 성북구 삼선교로16길 116^ 연구관 927호 (삼선동2가),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,www.kcdma.or.kr,null
2018-서울성북-0586,서울특별시 성북구,(주)아딸,648-87-00104,법인,이현경^정석진,'02-1522-1972,addal1972@hanmail.net,20180524,서울특별시 성북구 하월곡동 46번지 73호 코업스타클래스  ,서울특별시 성북구 화랑로 76^ 코업스타클래스 101동 801호 (하월곡동),정상영업,02-2241-3966,인터넷,건강/식품,http://addal.kr/,null
2018-서울성북-0572,서울특별시 성북구,연우인터내셔널 주식회사,462-88-00939,법인,윤운혁,'02,yw.belle.ame@gamil.com,20180521,서울특별시 성북구 돈암동 609번지 1호 한신한진아파트  ,서울특별시 성북구 성북로4길 52^ 108동 1701호 (돈암동^ 한신한진아파트),정상영업,02-2241-3966,인터넷,종합몰 의류/패션/잡화/뷰티,smartstore.naver.com/belle_ame,null
2018-서울성북-0562,서울특별시 성북구,주식회사 예담은인터네셔널(YE DAM EUNN international Inc.),411-87-00496,법인,홍윤희,'02-313-1788,3131788@naver.com,20180517,서울특별시 성북구 동선동4가 275번지 1호  ,서울특별시 성북구 아리랑로4길 76 (동선동4가),정상영업,02-2241-3966,인터넷,종합몰 상품권 의류/패션/잡화/뷰티,https://naturebowl.modoo.at,null
2021-서울성북-1369,서울특별시 성북구,주식회사 아커스코리아,703-88-00956,법인,김수환,'010-8853-2465,arcuskorea@gmail.com,20180509,서울특별시 성북구 석관동 338-63  ,서울특별시 성북구 화랑로18바길 26^ 101호 (석관동),정상영업,02-2241-3966,인터넷 기타,종합몰 가전,오픈마켓(http://smartstore.naver.com/arcuskorea),경기도 성남시 분당구 성남대로925번길 36^ KT-IDC 5층 (야탑동)
2018-서울성북-0463,서울특별시 성북구,주식회사 와이브랜즈,311-87-00876,법인,박효태,'02,comtogth@gmail.com,20180423,서울특별시 성북구 안암동5가 1번지 2호 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 비107호 (안암동5가),정상영업,02-2241-3966,인터넷,가전 컴퓨터/사무용품,네이버스토어팜,null
2018-서울성북-0464,서울특별시 성북구,유한회사 몬스터즈,771-88-01133,법인,박효범,'02,parkcrew@naver.com,20180423,서울특별시 성북구 안암동5가 1번지 2호 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 비106호 (안암동5가),정상영업,02-2241-3966,인터넷,가전 컴퓨터/사무용품,네이버스토어팜,null
2018-서울성북-0450,서울특별시 성북구,(주)골프클럽에이치,209-81-61845,법인,김운호,'070-7096-3636,black@golfclubh.com,20180419,서울특별시 성북구 성북동1가 35번지 4호  ,서울특별시 성북구 창경궁로43길 16^ 지하1층 (성북동1가),정상영업,02-2241-3966,인터넷 신문잡지 기타,종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티 레저/여행/공연 건강/식품,https://www.faceook.com/golfclubh/,null
2018-서울성북-0430,서울특별시 성북구,주식회사 스파이크비밥,602-87-00831,법인,신형기,'070-8285-3775,shk101@msn.com,20180417,서울특별시 성북구 동소문동4가 260번지 드림트리빌딩  ,서울특별시 성북구 동소문로 63^ 드림트리빌딩 6층 32호 (동소문동4가),정상영업,02-2241-3966,인터넷 기타,교육/도서/완구/오락,www.langfortune.com,null
2018-서울성북-0440,서울특별시 성북구,(주)액션,482-88-00855,법인,고성민,'02,ksmin@onyoustory.com,20180417,서울특별시 성북구 동소문동4가 192번지 한들주택  ,서울특별시 성북구 동소문로13길 39-15^ 비02호 (동소문동4가^ 한들주택),정상영업,02-2241-3966,인터넷,종합몰,www.onyou.kr,null
2018-서울성북-0433,서울특별시 성북구,주식회사 코끼리렌트카,141-81-13237,법인,장대형,'02-3295-5152,wkdeogud92@naver.com,20180417,서울특별시 성북구 석관동 90번지 4호  ,서울특별시 성북구 한천로 529-1^ 1층 (석관동),정상영업,02-2241-3966,인터넷 기타,자동차/자동차용품 기타,http://eprentcar.itpage.kr/,null
2018-서울성북-0425,서울특별시 성북구,도서출판 세진,527-88-00973,법인,문승현,'02-923-3422,sejinbook@hanmail.net,20180416,서울특별시 성북구 보문동7가 112번지 8호 세진빌딩  ,서울특별시 성북구 보문로 38^ 세진빌딩 5층 502호 (보문동7가),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,도서출판세진,null
2018-서울성북-0390,서울특별시 성북구,태광모터스 주식회사,855-87-01021,법인,정순환^김창민,'02,jjungssww9906@naver.com,20180409,서울특별시 성북구 보문동2가 3-2  ,서울특별시 성북구 보문로 141^ 1층 (보문동2가),정상영업,02-2241-3966,인터넷,종합몰 의류/패션/잡화/뷰티 자동차/자동차용품,태광모터스,null
2018-서울성북-0386,서울특별시 성북구,주식회사 우들,209-81-35217,법인,조면익,'02-3672-3588,oodlekorea@naver.com,20180406,서울특별시 성북구 성북동 177번지 28호 성우빌딩  ,서울특별시 성북구 성북로 34^ 성우빌딩 (성북동),정상영업,02-2241-3966,인터넷,건강/식품,smartstore.naver.com,null
2018-서울성북-0358,서울특별시 성북구,(주)인사동비솝,214-88-73454,법인,김종현,'02,beesoap@beesoap.co.kr,20180403,서울특별시 성북구 성북동 94번지 1호 성북프라자  ,서울특별시 성북구 성북로 122^ 성북프라자 (성북동),정상영업,02-2241-3966,인터넷 기타 TV홈쇼핑,종합몰 의류/패션/잡화/뷰티,인사동비솝,null
2018-서울성북-0340,서울특별시 성북구,(주)대한분석기기,479-81-00660,법인,이혁,'02,peter.lee@daihan-sci.com,20180329,서울특별시 성북구 상월곡동 24번지 4호 대한빌딩  ,서울특별시 성북구 화랑로18길 25-31^ 대한빌딩 3층 (상월곡동),정상영업,02-2241-3966,인터넷,종합몰,daihan_analy.com,null
2018-서울성북-0327,서울특별시 성북구,(주)큐오큐컴퍼니,205-88-00807,법인,이준구,'070-7717-4061,qoqcompany@gmail.com,20180323,서울특별시 성북구 보문동2가 5번지 4호  ,서울특별시 성북구 보문로29길 25^ 2층 201호 (보문동2가),정상영업,02-2241-3966,TV홈쇼핑 인터넷 카달로그 신문잡지 기타,의류/패션/잡화/뷰티,www.vasterds.com,null
2018-서울성북-0589,서울특별시 성북구,주식회사 제커,842-87-00841,법인,오세훈,'02-6949-1554,monsterchemical@naver.com,20180320,서울특별시 성북구 장위동 65번지 154호 성북벤처창업지원센터  ,서울특별시 성북구 화랑로 211^ 303호 (장위동),정상영업,02-2241-3966,인터넷,자동차/자동차용품,오픈마켓(smartstore.naver.com/monsterchemical 등),경기도 성남시 분당구 성남대로925번길 36^ KT (야탑동)
2018-서울성북-0289,서울특별시 성북구,주식회사 세정트리부스,301-87-00919,법인,박이라^전정현,'02-6929-3816,shan@trnt.kr,20180316,서울특별시 성북구 성북동 56번지 4호  ,서울특별시 성북구 성북로16길 16-12^ 2층 (성북동),정상영업,02-2241-3966,인터넷 TV홈쇼핑 카달로그 신문잡지 기타,종합몰 의류/패션/잡화/뷰티,www.nii.co.kr,null
2018-서울성북-0282,서울특별시 성북구,주식회사 스템랩(StemLab^ Inc.),107-87-54996,법인,오동훈,'02-2070-1177,dwkim@stemlab.co.kr,20180315,서울특별시 성북구 안암동5가 1번지 2호 고려대학교안암캠퍼스  ,서울특별시 성북구 안암로 145^ 고려대학교안암캠퍼스 산학관 711호 (안암동5가),정상영업,02-2241-3966,인터넷 카달로그 기타,의류/패션/잡화/뷰티,www.maroa.co.kr,null
2018-서울성북-0284,서울특별시 성북구,(주)웰드림컴퍼니,780-86-01021,법인,이현,'02-931-1288,postmom365@naver.com,20180315,서울특별시 성북구 장위동 316번지 3호 센트럴타운  ,서울특별시 성북구 월계로40길 7^ 센트럴타운 201호 (장위동),정상영업,02-2241-3966,인터넷,기타,www.welldc.co.kr,null
2018-서울성북-0267,서울특별시 성북구,(주)원일엔애프씨,209-81-56473,법인,이원우,'02-942-6344,lkwoo5660@naver.com,20180314,서울특별시 성북구 하월곡동 67번지 44호  ,서울특별시 성북구 오패산로 11-20^ 지하1층^지상1~3층 (하월곡동),정상영업,02-2241-3966,인터넷,건강/식품,http://auction.co.kr,null
2018-서울성북-0755,서울특별시 성북구,(주)동아완구,689-87-00444,법인,최선애,'02-742-2001,dongatoy7@hanmail.net,20180307,서울특별시 성북구 정릉동 1025번지 정릉힐스테이트  ,서울특별시 성북구 정릉로 292^ 105호 (정릉동^ 정릉힐스테이트),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,오픈마켓,경기도 성남시 분당구 판교로 264^ sk플래닛판교사옥 (삼평동)
2021-서울성북-0432,서울특별시 성북구,씨투케이코리아 유한회사(C2K Korea Ltd.),550-86-01075,법인,CHO STEVEN H(조항우),'02-2006-8759,ap@rosettakorea.com,20180305,서울특별시 성북구 석관동 168-23 진성38 빌딩  ,서울특별시 성북구 화랑로 304^ 진성38 빌딩 2층 (석관동),정상영업,02-2241-3966,인터넷,기타,티켓몬스터,서울특별시 강남구 테헤란로114길 38^ 동일타워 (대치동)
2018-서울성북-0234,서울특별시 성북구,(주)티에스자바,209-81-45210,법인,김태원,'02-943-7748,tsjava@naver.com,20180305,서울특별시 성북구 안암동4가 7번지  ,서울특별시 성북구 안암로5길 40^ 자바빌딩 (안암동4가),정상영업,02-2241-3966,인터넷,기타,www.tsjava.com,서울특별시 성북구 안암로5길 40 (안암동4가)
2018-서울성북-0228,서울특별시 성북구,주식회사 천년에코,588-87-00272,법인,함미라,'02-,boojabinna@naver.com,20180305,서울특별시 성북구 동소문동7가 23-6 201호  ,서울특별시 성북구 아리랑로5길 43-1^ 201호 (동소문동7가),정상영업,02-2241-3966,인터넷,기타,www.ecosaver.co.kr,null
2018-서울성북-0206,서울특별시 성북구,성북구친환경마을부엌 협동조합,352-87-00028,법인,성낙경,'02-,khjeong76@hanmail.net,20180227,서울특별시 성북구 성북동 227번지 2호  ,서울특별시 성북구 성북로29길 8 (성북동),정상영업,02-2241-3966,인터넷 카달로그 신문잡지 기타,의류/패션/잡화/뷰티 건강/식품,www.마을부엌.com,null
2018-서울성북-0196,서울특별시 성북구,(주)로제코리아,476-87-00019,법인,진창의,'070-8672-0072,jce21@hanmail.net,20180226,서울특별시 성북구 정릉동 130번지 23호  ,서울특별시 성북구 정릉로32길 18-26^ 2층 (정릉동),정상영업,02-2241-3966,TV홈쇼핑 인터넷 카달로그 신문잡지 기타,상품권 자동차/자동차용품 가구/수납용품 종합몰 교육/도서/완구/오락 의류/패션/잡화/뷰티 가전 레저/여행/공연 컴퓨터/사무용품 건강/식품,오픈마켓 옥션 네이버,서울특별시 강남구 테헤란로 152 (역삼동^ 강남파이낸스센터)
2018-서울성북-0190,서울특별시 성북구,(주)한국교육검정원,684-86-00501,법인,정동현,'02-1661-6102,jjhugoyo@nate.com,20180223,서울특별시 성북구 동소문동5가 120번지 돈암동일하이빌  ,서울특별시 성북구 보문로38길 11^ 3층 312^ 313호 (동소문동5가^ 돈암동일하이빌),정상영업,02-2241-3966,인터넷,교육/도서/완구/오락,www.kefe.co.kr,서울특별시 동작구 보라매로5길 15 (신대방동)
2025-서울성북-0153,서울특별시 성북구,주식회사 피움유니폼,506-86-00841,법인,박선영,'02-1800-6927,help@piumuniform.com,20180220,서울특별시 성북구 안암동4가 41-26  ,서울특별시 성북구 안암로9길 10^ 202호 (안암동4가),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.piumuniform.com,null
2018-서울성북-0157,서울특별시 성북구,주식회사 모션센스,284-86-00145,법인,김성호,'02-,lewis@motionsense.co.kr,20180209,서울특별시 성북구 동선동3가 3번지  ,서울특별시 성북구 동소문로26가길 13^ 1층 (동선동3가),정상영업,02-2241-3966,인터넷,기타,https://blog.naver.co/commontable_seoul,null
2021-서울성북-0347,서울특별시 성북구,한국에이아이소프트 주식회사,191-81-00789,법인,박광렬^김성원,'010-5579-1662,aisoftkorea@gmail.com,20180209,서울특별시 성북구 안암동5가 41-12 상인빌딩  ,서울특별시 성북구 고려대로 114^ 고려대캠퍼스타운 12호점 상인빌딩 2층 (안암동5가),정상영업,02-2241-3966,인터넷 기타,종합몰 건강/식품,maik.modoo.at,null
2018-서울성북-0147,서울특별시 성북구,주식회사 지오스톰,657-87-00923,법인,김대수,'02-,gost00923@gmail.com,20180207,서울특별시 성북구 동소문동5가 59번지 7호  ,서울특별시 성북구 동소문로 86-15^ 돈암빌딩 2층 224호 (동소문동5가),정상영업,02-2241-3966,인터넷,가전 컴퓨터/사무용품,www.11st.co.kr,null
2018-서울성북-0120,서울특별시 성북구,주식회사 에스아이팀코퍼레이션,576-86-00651,법인,홍기수,'02-313-1788,3131788@naver.com,20180130,서울특별시 성북구 동선동4가 275번지 1호  ,서울특별시 성북구 아리랑로4길 76^ 3층 (동선동4가),정상영업,02-2241-3966,인터넷,기타 상품권,네이버스토어팜,null
2018-서울성북-0110,서울특별시 성북구,(주)누브티스,209-81-56793,법인,이경순,'02-963-0346,kookaye@naver.com,20180125,서울특별시 성북구 성북동 30번지 1호  ,서울특별시 성북구 선잠로 42 (성북동),정상영업,02-2241-3966,인터넷,의류/패션/잡화/뷰티,www.nouveautes.co.kr,서울특별시 성북구 장월로 26-10 (장위동)
2018-서울성북-0083,서울특별시 성북구,두앙드,163-88-00541,법인,전재호,'02-,jjhoya77@daum.net,20180119,서울특별시 성북구 삼선동5가 298번지 14호 동우빌딩  ,서울특별시 성북구 보문로 163^ 제일빌딩 11층 (삼선동5가),정상영업,02-2241-3966,인터넷,종합몰,네이버스토어팜,경기도 성남시 분당구 불정로 6^ 그린팩토리 (정자동)
2018-서울성북-0073,서울특별시 성북구,주식회사 파인땡큐,545-87-00805,법인,유수민,'070-4189-1094,benz_slk@hanmail.net,20180116,서울특별시 성북구 안암동4가 7번지  ,서울특별시 성북구 안암로5길 40^ 3층 (안암동4가),정상영업,02-2241-3966,인터넷,종합몰,www.fine-thankyou.com,null
2019-서울성북-1119,서울특별시 성북구,주식회사 판타게이트,647-88-00700,법인,박재연,'02-,bwing2003@naver.com,20180109,서울특별시 성북구 삼선동2가 389번지 한성대학교  ,서울특별시 성북구 삼선교로16길 116^ 한성대학교 상상큐브 A동 207호 (삼선동2가),정상영업,02-2241-3966,인터넷 기타,교육/도서/완구/오락,플레이 스토어 등,null
2021-서울성북-0100,서울특별시 성북구,주식회사 와이티케이 (YTK^ Co^.Ltd),621-88-00877,법인,백성호,'070-5213-2606,kwon.sy@youtourbus.com,20180108,서울특별시 성북구 장위동 50-46 H하우스 장위  ,서울특별시 성북구 화랑로 265^ 3층 42호 (장위동^ H하우스 장위),정상영업,02-2241-3966,인터넷,레저/여행/공연,www.youtourbus.com,서울특별시 강남구 테헤란로 216^ 신웅타워 12층 (역삼동)
2020-서울성북-2160,서울특별시 성북구,왓비타 주식회사,515-81-55103,법인,김복기,'02-,yobok@whatvita.kr,20180104,서울특별시 성북구 종암동 30 거산프라자  ,서울특별시 성북구 종암로 18^ 거산프라자 신관동 401호 (종암동),정상영업,02-2241-3966,인터넷,건강/식품,www.whatvita.kr,서울특별시 구로구 디지털로32길 30^ 코오롱디지털타워빌란트 (구로동)
